customer_id,segment,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,ticket_count,return_rate,recent_sessions
CUST00602,Needs Attention,152,1,171.18,171.18,2,1,1,4,0.0,0.0,5
CUST00603,Champions,9,10,5262.13,526.213,5,5,5,15,4.0,0.0,12
CUST00604,New Customers,12,3,1794.88,598.2933333333334,5,2,2,9,0.0,0.3333333333333333,2
CUST00605,At-Risk High Value,221,5,3199.79,639.958,1,4,4,9,2.0,0.0,8
CUST00606,Needs Attention,181,1,240.15,240.15,2,1,1,4,0.0,0.0,7
CUST00607,Needs Attention,310,3,2332.76,777.5866666666667,1,2,3,6,0.0,0.0,9
CUST00608,Needs Attention,34,4,3561.7799999999997,890.4449999999999,4,3,4,11,1.0,0.0,7
CUST00609,Champions,18,6,5268.07,878.0116666666667,5,4,5,14,2.0,0.0,6
CUST00610,Loyal Customers,39,6,4356.29,726.0483333333333,4,4,4,12,2.0,0.3333333333333333,10
CUST00611,High-Value but Unhappy,296,4,3472.66,868.165,1,3,4,8,3.0,0.25,5
CUST00612,Needs Attention,109,2,2120.98,1060.49,3,1,3,7,0.0,0.0,9
CUST00613,Champions,11,8,6032.84,754.105,5,5,5,15,2.0,0.125,14
CUST00614,Needs Attention,257,1,267.96,267.96,1,1,1,3,0.0,0.0,1
CUST00615,Discount Sensitive,95,1,446.03,446.03,3,1,1,5,1.0,1.0,4
CUST00616,Loyal Customers,97,5,2628.3,525.6600000000001,3,4,3,10,1.0,0.0,10
CUST00617,Champions,21,13,7918.74,609.1338461538461,4,5,5,14,5.0,0.07692307692307693,8
CUST00618,New Customers,42,3,2003.1,667.6999999999999,4,2,2,8,0.0,0.0,8
CUST00619,Loyal Customers,1,6,2572.91,428.8183333333333,5,4,3,12,0.0,0.0,8
CUST00620,Needs Attention,43,2,1045.42,522.71,3,1,1,5,1.0,0.0,17
CUST00621,Needs Attention,153,1,348.53,348.53,2,1,1,4,0.0,0.0,6
CUST00622,Needs Attention,241,3,2009.7800000000002,669.9266666666667,1,2,2,5,0.0,0.0,1
CUST00623,Loyal Customers,60,5,3290.23,658.046,3,4,4,11,2.0,0.2,18
CUST00624,Needs Attention,293,1,270.09,270.09,1,1,1,3,0.0,0.0,4
CUST00625,Needs Attention,127,4,2155.58,538.895,2,3,3,8,0.0,0.0,2
CUST00626,Needs Attention,58,3,2283.05,761.0166666666668,3,2,3,8,1.0,0.0,12
CUST00627,Needs Attention,136,3,2765.27,921.7566666666667,2,2,3,7,1.0,0.0,6
CUST00628,Loyal Customers,36,6,3681.37,613.5616666666666,4,4,4,12,2.0,0.0,9
CUST00629,New Customers,24,2,1364.28,682.14,4,1,2,7,0.0,0.0,2
CUST00630,Needs Attention,54,4,3090.95,772.7375,3,3,3,9,0.0,0.0,20
CUST00631,Loyal Customers,129,10,6076.9,607.6899999999999,2,5,5,12,2.0,0.1,0
CUST00632,Needs Attention,122,1,1078.63,1078.63,2,1,1,4,0.0,0.0,11
CUST00633,New Customers,36,2,2549.94,1274.97,4,1,3,8,0.0,0.0,4
CUST00634,Needs Attention,179,4,1711.76,427.94,2,3,2,7,2.0,0.25,1
CUST00635,Needs Attention,195,1,1016.46,1016.46,2,1,1,4,0.0,0.0,1
CUST00636,New Customers,9,3,3886.17,1295.39,5,2,4,11,0.0,0.0,1
CUST00637,Champions,27,7,6428.4,918.342857142857,4,5,5,14,1.0,0.0,1
CUST00638,Dormant,234,6,3093.33,515.555,1,4,3,8,0.0,0.0,0
CUST00639,Needs Attention,430,3,2753.19,917.73,1,2,3,6,0.0,0.0,1
CUST00640,Dormant,191,1,641.86,641.86,2,1,1,4,0.0,0.0,0
CUST00641,Loyal Customers,52,7,6023.219999999999,860.4599999999999,3,5,5,13,1.0,0.0,5
CUST00642,Needs Attention,39,4,3164.42,791.105,4,3,4,11,0.0,0.25,4
CUST00643,Needs Attention,216,1,1091.34,1091.34,1,1,1,3,0.0,0.0,14
CUST00644,Loyal Customers,139,7,3822.27,546.0385714285715,2,5,4,11,0.0,0.0,0
CUST00645,Dormant,313,3,2730.59,910.1966666666667,1,2,3,6,2.0,0.0,0
CUST00646,Loyal Customers,51,7,6203.32,886.1885714285714,3,5,5,13,1.0,0.14285714285714285,5
CUST00647,Needs Attention,125,1,507.52,507.52,2,1,1,4,1.0,0.0,2
CUST00648,Needs Attention,1,4,2724.16,681.04,5,3,3,11,0.0,0.25,3
CUST00649,Loyal Customers,185,6,3181.62,530.27,2,4,4,10,4.0,0.16666666666666666,5
CUST00650,Needs Attention,120,3,2622.0099999999998,874.0033333333332,2,2,3,7,0.0,0.0,6
CUST00651,Loyal Customers,56,8,5404.83,675.60375,3,5,5,13,0.0,0.0,6
CUST00652,Champions,21,5,5030.61,1006.122,4,4,5,13,0.0,0.0,13
CUST00653,Champions,8,5,4120.93,824.186,5,4,4,13,0.0,0.0,19
CUST00654,Champions,14,8,7323.56,915.445,5,5,5,15,2.0,0.25,8
CUST00655,Champions,5,11,6803.96,618.5418181818181,5,5,5,15,0.0,0.0,0
CUST00656,Loyal Customers,37,5,4088.21,817.642,4,4,4,12,1.0,0.0,16
CUST00657,Needs Attention,124,4,1287.49,321.8725,2,3,2,7,1.0,0.25,5
CUST00658,Needs Attention,280,2,2355.97,1177.985,1,1,3,5,1.0,0.0,3
CUST00659,New Customers,22,3,1580.63,526.8766666666667,4,2,2,8,0.0,0.0,21
CUST00660,New Customers,16,2,1265.6799999999998,632.8399999999999,5,1,2,8,0.0,0.0,7
CUST00661,Needs Attention,241,3,1105.96,368.65333333333336,1,2,1,4,1.0,0.0,1
CUST00662,Needs Attention,185,1,852.96,852.96,2,1,1,4,0.0,0.0,2
CUST00663,Loyal Customers,125,8,5700.78,712.5975,2,5,5,12,2.0,0.125,14
CUST00664,New Customers,19,2,883.48,441.74,4,1,1,6,1.0,0.0,1
CUST00665,Champions,36,10,7120.71,712.071,4,5,5,14,2.0,0.1,3
CUST00666,Needs Attention,47,2,1618.57,809.285,3,1,2,6,1.0,0.0,1
CUST00667,Champions,13,6,6032.9400000000005,1005.4900000000001,5,4,5,14,2.0,0.16666666666666666,7
CUST00668,Needs Attention,103,2,952.4100000000001,476.20500000000004,3,1,1,5,0.0,0.0,3
CUST00669,Needs Attention,27,4,3395.9199999999996,848.9799999999999,4,3,4,11,0.0,0.0,1
CUST00670,At-Risk High Value,303,4,3756.69,939.1725,1,3,4,8,1.0,0.0,0
CUST00671,Champions,23,9,6239.3,693.2555555555556,4,5,5,14,1.0,0.0,13
CUST00672,Needs Attention,202,1,434.37,434.37,1,1,1,3,0.0,0.0,10
CUST00673,Needs Attention,179,1,1297.2,1297.2,2,1,2,5,0.0,0.0,1
CUST00674,Loyal Customers,117,8,4178.67,522.33375,2,5,4,11,0.0,0.0,14
CUST00675,Champions,3,7,7603.18,1086.1685714285716,5,5,5,15,0.0,0.0,8
CUST00676,New Customers,28,3,1606.63,535.5433333333334,4,2,2,8,1.0,0.0,9
CUST00677,Needs Attention,10,4,2691.15,672.7875,5,3,3,11,0.0,0.25,1
CUST00678,Needs Attention,257,2,1145.87,572.935,1,1,1,3,0.0,0.0,1
CUST00679,Champions,42,9,6746.18,749.5755555555556,4,5,5,14,2.0,0.0,3
CUST00680,Needs Attention,276,1,1087.83,1087.83,1,1,1,3,0.0,0.0,1
CUST00681,Discount Sensitive,272,1,1372.4,1372.4,1,1,2,4,1.0,1.0,1
CUST00682,Needs Attention,44,2,1874.3400000000001,937.1700000000001,3,1,2,6,1.0,0.0,6
CUST00683,Needs Attention,56,4,5494.98,1373.745,3,3,5,11,2.0,0.0,7
CUST00684,Needs Attention,201,4,2472.73,618.1825,1,3,3,7,1.0,0.0,2
CUST00685,New Customers,3,2,1840.04,920.02,5,1,2,8,0.0,0.0,3
CUST00686,Needs Attention,188,3,1409.0900000000001,469.6966666666667,2,2,2,6,0.0,0.0,21
CUST00687,Loyal Customers,178,5,4129.24,825.848,2,4,4,10,0.0,0.0,1
CUST00688,Champions,1,7,5107.13,729.59,5,5,5,15,1.0,0.14285714285714285,1
CUST00689,Champions,10,5,4970.84,994.168,5,4,5,14,0.0,0.0,13
CUST00690,Champions,3,8,8522.94,1065.3675,5,5,5,15,1.0,0.0,11
CUST00691,Needs Attention,4,4,3542.44,885.61,5,3,4,12,0.0,0.0,14
CUST00692,Dormant,119,3,1850.73,616.91,2,2,2,6,0.0,0.0,0
CUST00693,Loyal Customers,208,5,6136.5,1227.3,1,4,5,10,2.0,0.0,0
CUST00694,Needs Attention,135,1,345.14,345.14,2,1,1,4,0.0,0.0,14
CUST00695,Needs Attention,259,1,616.85,616.85,1,1,1,3,1.0,0.0,4
CUST00696,Loyal Customers,50,7,6460.69,922.9557142857142,3,5,5,13,1.0,0.0,1
CUST00697,Loyal Customers,45,5,4965.610000000001,993.1220000000001,3,4,5,12,1.0,0.2,1
CUST00698,Champions,12,10,7429.34,742.934,5,5,5,15,4.0,0.3,11
CUST00699,Loyal Customers,10,5,2461.35,492.27,5,4,3,12,0.0,0.0,15
CUST00700,Loyal Customers,55,5,3912.53,782.5060000000001,3,4,4,11,0.0,0.0,1
CUST00701,Loyal Customers,183,5,6476.26,1295.252,2,4,5,11,1.0,0.0,10
CUST00702,Loyal Customers,138,6,8044.75,1340.7916666666667,2,4,5,11,2.0,0.16666666666666666,2
CUST00703,Needs Attention,165,1,360.06,360.06,2,1,1,4,0.0,0.0,3
CUST00704,Needs Attention,83,4,3057.83,764.4575,3,3,3,9,1.0,0.0,12
CUST00705,Discount Sensitive,73,1,872.61,872.61,3,1,1,5,1.0,1.0,1
CUST00706,Needs Attention,3,4,3502.83,875.7075,5,3,4,12,0.0,0.0,2
CUST00707,Champions,17,5,3300.72,660.144,5,4,4,13,2.0,0.2,10
CUST00708,Champions,37,8,6518.05,814.75625,4,5,5,14,1.0,0.0,5
CUST00709,Dormant,190,1,1966.47,1966.47,2,1,2,5,0.0,0.0,0
CUST00710,Champions,38,9,6176.62,686.2911111111111,4,5,5,14,2.0,0.0,8
CUST00711,Loyal Customers,56,9,5936.34,659.5933333333334,3,5,5,13,2.0,0.1111111111111111,10
CUST00712,Loyal Customers,16,6,2661.77,443.62833333333333,5,4,3,12,1.0,0.0,2
CUST00713,Loyal Customers,57,10,9663.26,966.326,3,5,5,13,3.0,0.1,10
CUST00714,Champions,38,7,3312.77,473.2528571428571,4,5,4,13,1.0,0.14285714285714285,2
CUST00715,Needs Attention,40,4,1416.25,354.0625,4,3,2,9,0.0,0.0,4
CUST00716,Champions,11,8,5285.9800000000005,660.7475000000001,5,5,5,15,1.0,0.0,14
CUST00717,Needs Attention,47,2,1150.47,575.235,3,1,1,5,0.0,0.0,6
CUST00718,Needs Attention,178,2,697.62,348.81,2,1,1,4,0.0,0.0,2
CUST00719,Champions,18,6,3929.59,654.9316666666667,5,4,4,13,1.0,0.16666666666666666,2
CUST00720,Needs Attention,352,5,3086.61,617.322,1,4,3,8,2.0,0.2,1
CUST00721,New Customers,4,3,3509.03,1169.6766666666667,5,2,4,11,0.0,0.0,8
CUST00722,Discount Sensitive,91,1,256.54,256.54,3,1,1,5,1.0,1.0,1
CUST00723,Needs Attention,130,1,546.81,546.81,2,1,1,4,0.0,0.0,7
CUST00724,New Customers,17,3,1850.54,616.8466666666667,5,2,2,9,0.0,0.0,8
CUST00725,Dormant,202,3,2162.5,720.8333333333334,1,2,3,6,0.0,0.0,0
CUST00726,Champions,7,11,8607.95,782.5409090909092,5,5,5,15,4.0,0.09090909090909091,10
CUST00727,Loyal Customers,69,5,3822.01,764.402,3,4,4,11,1.0,0.2,10
CUST00728,Discount Sensitive,127,1,396.38,396.38,2,1,1,4,1.0,1.0,6
CUST00729,Needs Attention,201,1,1324.83,1324.83,1,1,2,4,0.0,0.0,1
CUST00730,New Customers,13,3,2210.89,736.9633333333333,5,2,3,10,0.0,0.0,3
CUST00731,Needs Attention,197,2,1457.58,728.79,2,1,2,5,0.0,0.0,2
CUST00732,New Customers,2,2,874.98,437.49,5,1,1,7,1.0,0.0,6
CUST00733,Champions,13,5,3335.1400000000003,667.028,5,4,4,13,0.0,0.0,5
CUST00734,Champions,7,8,7745.88,968.235,5,5,5,15,2.0,0.125,6
CUST00735,Loyal Customers,17,6,3033.34,505.5566666666667,5,4,3,12,1.0,0.0,1
CUST00736,Needs Attention,127,3,1727.68,575.8933333333333,2,2,2,6,0.0,0.0,3
CUST00737,New Customers,10,2,1532.3600000000001,766.1800000000001,5,1,2,8,0.0,0.0,1
CUST00738,Discount Sensitive,139,1,545.24,545.24,2,1,1,4,1.0,1.0,8
CUST00739,New Customers,15,2,1791.41,895.705,5,1,2,8,0.0,0.0,8
CUST00740,At-Risk High Value,322,5,4065.24,813.048,1,4,4,9,1.0,0.2,5
CUST00741,Needs Attention,7,4,2160.6800000000003,540.1700000000001,5,3,3,11,0.0,0.0,3
CUST00742,Needs Attention,110,2,1288.91,644.455,2,2,2,6,0.0,0.0,5
CUST00743,Champions,1,6,4040.7300000000005,673.455,5,4,4,13,1.0,0.16666666666666666,3
CUST00744,Needs Attention,126,2,1108.58,554.29,2,2,1,5,0.0,0.0,2
CUST00745,New Customers,1,3,2562.92,854.3066666666667,5,2,3,10,0.0,0.0,14
CUST00746,Dormant,238,2,1625.12,812.56,1,2,2,5,0.0,0.0,0
CUST00747,New Customers,6,3,2136.34,712.1133333333333,5,2,3,10,1.0,0.0,13
CUST00748,Loyal Customers,50,8,5195.88,649.485,3,5,5,13,1.0,0.0,5
CUST00749,New Customers,39,3,2194.94,731.6466666666666,4,2,3,9,0.0,0.0,13
CUST00750,Champions,18,5,4398.99,879.798,5,4,4,13,0.0,0.0,8
CUST00751,New Customers,21,3,2524.67,841.5566666666667,4,2,3,9,0.0,0.0,8
CUST00752,Needs Attention,158,2,1319.5500000000002,659.7750000000001,2,2,2,6,1.0,0.0,2
CUST00753,Needs Attention,204,1,1093.17,1093.17,1,1,1,3,0.0,0.0,9
CUST00754,Champions,34,5,5744.99,1148.998,4,4,5,13,1.0,0.0,18
CUST00755,Discount Sensitive,261,2,1585.3600000000001,792.6800000000001,1,2,2,5,1.0,0.5,12
CUST00756,At-Risk High Value,174,3,3223.87,1074.6233333333332,2,2,4,8,2.0,0.0,0
CUST00757,Champions,17,6,3257.69,542.9483333333334,5,4,4,13,0.0,0.0,4
CUST00758,Champions,21,12,8199.88,683.3233333333333,4,5,5,14,0.0,0.0,13
CUST00759,Needs Attention,99,2,1562.24,781.12,3,2,2,7,0.0,0.0,4
CUST00760,Discount Sensitive,223,2,1132.19,566.095,1,2,1,4,1.0,0.5,1
CUST00761,Needs Attention,254,2,1069.58,534.79,1,2,1,4,0.0,0.0,1
CUST00762,New Customers,9,3,3513.6699999999996,1171.2233333333331,5,2,4,11,1.0,0.3333333333333333,8
CUST00763,At-Risk High Value,249,4,4210.57,1052.6425,1,3,4,8,0.0,0.0,0
CUST00764,Champions,6,7,5460.74,780.1057142857143,5,5,5,15,0.0,0.0,8
CUST00765,Needs Attention,159,3,2692.35,897.4499999999999,2,2,3,7,1.0,0.0,2
CUST00766,Needs Attention,227,2,1783.35,891.675,1,2,2,5,0.0,0.0,7
CUST00767,Loyal Customers,136,7,3498.46,499.78000000000003,2,5,4,11,3.0,0.0,7
CUST00768,Loyal Customers,28,5,4145.38,829.076,4,4,4,12,1.0,0.0,3
CUST00769,Loyal Customers,79,6,2815.44,469.24,3,4,3,10,2.0,0.0,2
CUST00770,Loyal Customers,28,6,4420.31,736.7183333333334,4,4,4,12,1.0,0.0,12
CUST00771,Needs Attention,151,1,456.76,456.76,2,1,1,4,1.0,0.0,8
CUST00772,At-Risk High Value,251,3,3114.63,1038.21,1,2,4,7,0.0,0.0,9
CUST00773,Needs Attention,132,3,2278.26,759.4200000000001,2,2,3,7,1.0,0.0,4
CUST00774,Needs Attention,162,3,1439.8,479.93333333333334,2,2,2,6,0.0,0.0,2
CUST00775,New Customers,11,3,2261.05,753.6833333333334,5,2,3,10,0.0,0.0,8
CUST00776,Dormant,196,4,3024.9399999999996,756.2349999999999,2,3,3,8,0.0,0.0,0
CUST00777,New Customers,16,2,2052.7,1026.35,5,2,2,9,0.0,0.0,2
CUST00778,At-Risk High Value,392,4,3444.29,861.0725,1,3,4,8,1.0,0.0,1
CUST00779,New Customers,10,2,1509.0500000000002,754.5250000000001,5,2,2,9,0.0,0.0,3
CUST00780,Loyal Customers,46,6,4641.68,773.6133333333333,3,4,4,11,3.0,0.16666666666666666,12
CUST00781,Needs Attention,46,2,735.97,367.985,3,2,1,6,0.0,0.0,4
CUST00782,Needs Attention,255,1,505.28,505.28,1,1,1,3,0.0,0.0,1
CUST00783,At-Risk High Value,293,6,4123.36,687.2266666666666,1,4,4,9,1.0,0.0,3
CUST00784,Loyal Customers,106,5,3103.73,620.746,3,4,3,10,0.0,0.0,11
CUST00785,Champions,9,9,6686.259999999999,742.9177777777777,5,5,5,15,1.0,0.0,5
CUST00786,Loyal Customers,211,5,5359.3,1071.8600000000001,1,4,5,10,3.0,0.2,1
CUST00787,Loyal Customers,44,8,6425.65,803.20625,3,5,5,13,2.0,0.0,2
CUST00788,Needs Attention,12,4,2375.38,593.845,5,3,3,11,0.0,0.0,8
CUST00789,Needs Attention,22,4,2430.0,607.5,4,3,3,10,0.0,0.0,1
CUST00790,Needs Attention,139,1,458.83,458.83,2,1,1,4,1.0,0.0,9
CUST00791,Dormant,291,1,1187.93,1187.93,1,1,2,4,1.0,0.0,0
CUST00792,Needs Attention,209,6,2976.79,496.13166666666666,1,4,3,8,1.0,0.0,4
CUST00793,Needs Attention,174,3,2463.2,821.0666666666666,2,2,3,7,0.0,0.0,1
CUST00794,Needs Attention,232,5,2824.37,564.874,1,4,3,8,2.0,0.0,7
CUST00795,At-Risk High Value,199,4,3787.58,946.895,2,3,4,9,0.0,0.0,2
CUST00796,At-Risk High Value,212,3,5388.48,1796.1599999999999,1,2,5,8,0.0,0.0,8
CUST00797,Loyal Customers,46,6,4173.97,695.6616666666667,3,4,4,11,0.0,0.0,7
CUST00798,Loyal Customers,55,11,7027.3,638.8454545454546,3,5,5,13,1.0,0.0,8
CUST00799,Loyal Customers,117,6,3798.88,633.1466666666666,2,4,4,10,1.0,0.0,2
CUST00800,Loyal Customers,55,11,11321.24,1029.2036363636364,3,5,5,13,4.0,0.18181818181818182,7
CUST00801,At-Risk High Value,137,3,3345.79,1115.2633333333333,2,2,4,8,1.0,0.0,1
CUST00802,Needs Attention,262,1,1787.0,1787.0,1,1,2,4,0.0,0.0,1
CUST00803,Champions,15,9,6758.16,750.9066666666666,5,5,5,15,1.0,0.1111111111111111,2
CUST00804,New Customers,32,3,4024.96,1341.6533333333334,4,2,4,10,0.0,0.0,7
CUST00805,New Customers,13,2,1767.23,883.615,5,2,2,9,0.0,0.0,8
CUST00806,Needs Attention,12,4,2638.59,659.6475,5,3,3,11,0.0,0.0,11
CUST00807,Needs Attention,173,2,1827.0300000000002,913.5150000000001,2,2,2,6,0.0,0.0,4
CUST00808,Champions,18,8,4724.89,590.61125,5,5,4,14,2.0,0.125,16
CUST00809,Needs Attention,52,4,2499.37,624.8425,3,3,3,9,2.0,0.25,12
CUST00810,Needs Attention,55,2,1187.01,593.505,3,2,2,7,0.0,0.0,0
CUST00811,At-Risk High Value,245,6,3477.9399999999996,579.6566666666666,1,4,4,9,0.0,0.0,2
CUST00812,Dormant,250,1,383.16,383.16,1,1,1,3,0.0,0.0,0
CUST00813,Champions,38,10,10122.32,1012.232,4,5,5,14,4.0,0.0,11
CUST00814,Needs Attention,51,4,4209.28,1052.32,3,3,4,10,0.0,0.25,14
CUST00815,Champions,7,6,8248.23,1374.705,5,4,5,14,2.0,0.16666666666666666,3
CUST00816,Needs Attention,10,4,4139.43,1034.8575,5,3,4,12,1.0,0.0,7
CUST00817,Loyal Customers,43,15,12291.02,819.4013333333334,3,5,5,13,1.0,0.0,13
CUST00818,Needs Attention,208,1,988.84,988.84,1,1,1,3,1.0,0.0,1
CUST00819,Loyal Customers,4,5,2464.45,492.89,5,4,3,12,1.0,0.0,5
CUST00820,Needs Attention,250,2,935.6700000000001,467.83500000000004,1,2,1,4,0.0,0.0,4
CUST00821,Needs Attention,37,4,1560.22,390.055,4,3,2,9,2.0,0.25,6
CUST00822,Loyal Customers,47,7,5444.48,777.7828571428571,3,5,5,13,1.0,0.0,10
CUST00823,Loyal Customers,207,8,3291.63,411.45375,1,5,4,10,3.0,0.25,2
CUST00824,Loyal Customers,27,5,3095.46,619.092,4,4,3,11,0.0,0.0,4
CUST00825,Needs Attention,158,1,410.77,410.77,2,1,1,4,0.0,0.0,3
CUST00826,Loyal Customers,219,10,8171.4,817.14,1,5,5,11,2.0,0.0,9
CUST00827,New Customers,21,2,2194.51,1097.255,4,2,3,9,0.0,0.0,4
CUST00828,Needs Attention,151,1,355.91,355.91,2,1,1,4,0.0,0.0,5
CUST00829,Champions,14,11,6982.35,634.7590909090909,5,5,5,15,1.0,0.0,9
CUST00830,Needs Attention,15,4,1997.9499999999998,499.48749999999995,5,3,2,10,0.0,0.0,11
CUST00831,Needs Attention,7,4,2386.85,596.7125,5,3,3,11,2.0,0.0,11
CUST00832,Needs Attention,46,2,1058.1299999999999,529.0649999999999,3,2,1,6,0.0,0.0,9
CUST00833,Needs Attention,128,1,1142.84,1142.84,2,1,1,4,0.0,0.0,6
CUST00834,Loyal Customers,15,5,2537.02,507.404,5,4,3,12,1.0,0.2,6
CUST00835,Loyal Customers,218,9,6888.030000000001,765.3366666666667,1,5,5,11,1.0,0.1111111111111111,8
CUST00836,Needs Attention,26,4,2317.06,579.265,4,3,3,10,0.0,0.0,7
CUST00837,Champions,6,5,3553.5,710.7,5,4,4,13,0.0,0.0,7
CUST00838,Loyal Customers,70,6,4291.93,715.3216666666667,3,4,4,11,2.0,0.0,11
CUST00839,Needs Attention,223,3,1996.99,665.6633333333333,1,2,2,5,0.0,0.0,2
CUST00840,Champions,11,12,10612.47,884.3725,5,5,5,15,4.0,0.0,3
CUST00841,Champions,9,9,7419.17,824.3522222222223,5,5,5,15,2.0,0.1111111111111111,2
CUST00842,Champions,25,7,7745.47,1106.4957142857143,4,5,5,14,1.0,0.0,1
CUST00843,Discount Sensitive,106,1,803.69,803.69,3,1,1,5,1.0,1.0,1
CUST00844,New Customers,41,2,755.87,377.935,4,2,1,7,0.0,0.5,1
CUST00845,Needs Attention,157,4,2758.2200000000003,689.5550000000001,2,3,3,8,2.0,0.0,4
CUST00846,Champions,40,11,8410.48,764.5890909090908,4,5,5,14,2.0,0.09090909090909091,15
CUST00847,Champions,25,8,8043.27,1005.40875,4,5,5,14,2.0,0.125,12
CUST00848,Loyal Customers,20,5,2968.0699999999997,593.6139999999999,4,4,3,11,0.0,0.0,8
CUST00849,Champions,4,8,4626.5,578.3125,5,5,4,14,0.0,0.0,9
CUST00850,Discount Sensitive,68,2,2278.0299999999997,1139.0149999999999,3,2,3,8,1.0,0.5,5
CUST00851,Needs Attention,31,4,2428.66,607.165,4,3,3,10,1.0,0.25,8
CUST00852,Loyal Customers,32,5,2167.86,433.572,4,4,3,11,0.0,0.0,1
CUST00853,Needs Attention,122,1,318.94,318.94,2,1,1,4,1.0,0.0,9
CUST00854,Needs Attention,340,3,2249.63,749.8766666666667,1,2,3,6,0.0,0.0,1
CUST00855,Needs Attention,353,1,613.47,613.47,1,1,1,3,0.0,0.0,1
CUST00856,New Customers,22,2,2859.3100000000004,1429.6550000000002,4,2,3,9,1.0,0.0,1
CUST00857,Champions,5,8,8240.81,1030.10125,5,5,5,15,3.0,0.125,3
CUST00858,Needs Attention,151,3,2363.5299999999997,787.8433333333332,2,2,3,7,0.0,0.0,1
CUST00859,Needs Attention,230,4,2159.64,539.91,1,3,3,7,0.0,0.0,10
CUST00860,Champions,10,4,4975.85,1243.9625,5,3,5,13,1.0,0.0,7
CUST00861,Needs Attention,231,3,1530.88,510.29333333333335,1,2,2,5,1.0,0.0,3
CUST00862,At-Risk High Value,514,4,3934.7400000000002,983.6850000000001,1,3,4,8,0.0,0.0,2
CUST00863,Champions,2,5,3905.8599999999997,781.1719999999999,5,4,4,13,0.0,0.0,6
CUST00864,Needs Attention,199,2,1042.98,521.49,2,2,1,5,2.0,0.0,2
CUST00865,Needs Attention,6,4,2649.15,662.2875,5,3,3,11,1.0,0.0,10
CUST00866,Needs Attention,87,1,1280.71,1280.71,3,1,2,6,0.0,0.0,5
CUST00867,Needs Attention,76,1,424.64,424.64,3,1,1,5,1.0,0.0,6
CUST00868,New Customers,13,2,2446.06,1223.03,5,2,3,10,0.0,0.0,14
CUST00869,Loyal Customers,154,7,4021.25,574.4642857142857,2,5,4,11,2.0,0.14285714285714285,0
CUST00870,Loyal Customers,48,8,6011.93,751.49125,3,5,5,13,1.0,0.0,13
CUST00871,Loyal Customers,183,8,7332.96,916.62,2,5,5,12,2.0,0.0,3
CUST00872,Needs Attention,186,3,1959.48,653.16,2,2,2,6,0.0,0.0,6
CUST00873,Loyal Customers,50,6,6473.18,1078.8633333333335,3,4,5,12,0.0,0.0,2
CUST00874,Needs Attention,82,1,511.56,511.56,3,1,1,5,0.0,0.0,7
CUST00875,Loyal Customers,2,5,2503.32,500.66400000000004,5,4,3,12,0.0,0.0,1
CUST00876,Needs Attention,97,3,1392.13,464.04333333333335,3,2,2,7,2.0,0.0,6
CUST00877,Needs Attention,124,3,1904.33,634.7766666666666,2,2,2,6,1.0,0.0,7
CUST00878,Needs Attention,24,4,3527.67,881.9175,4,3,4,11,0.0,0.0,12
CUST00879,Loyal Customers,216,6,5967.77,994.6283333333334,1,4,5,10,0.0,0.0,4
CUST00880,Champions,41,6,4867.9,811.3166666666666,4,4,5,13,1.0,0.16666666666666666,11
CUST00881,Champions,28,9,9947.49,1105.2766666666666,4,5,5,14,0.0,0.0,6
CUST00882,Needs Attention,146,2,894.79,447.395,2,2,1,5,1.0,0.0,2
CUST00883,Needs Attention,41,4,7320.71,1830.1775,4,3,5,12,0.0,0.0,1
CUST00884,Needs Attention,332,1,365.93,365.93,1,1,1,3,0.0,0.0,1
CUST00885,Loyal Customers,92,8,6880.8099999999995,860.1012499999999,3,5,5,13,2.0,0.125,10
CUST00886,Loyal Customers,43,7,4255.63,607.9471428571429,3,5,4,12,3.0,0.14285714285714285,3
CUST00887,Needs Attention,44,4,2990.4700000000003,747.6175000000001,3,3,3,9,2.0,0.0,0
CUST00888,Dormant,169,3,2556.74,852.2466666666666,2,2,3,7,0.0,0.0,0
CUST00889,Discount Sensitive,105,3,2012.98,670.9933333333333,3,2,2,7,1.0,0.3333333333333333,2
CUST00890,Needs Attention,56,2,1836.2600000000002,918.1300000000001,3,2,2,7,1.0,0.0,1
CUST00891,Champions,17,4,4809.09,1202.2725,5,3,5,13,0.0,0.0,0
CUST00892,New Customers,34,2,1512.83,756.415,4,2,2,8,0.0,0.0,5
CUST00893,Needs Attention,160,2,2269.27,1134.635,2,2,3,7,0.0,0.0,5
CUST00894,Needs Attention,86,2,1903.85,951.925,3,2,2,7,2.0,0.0,2
CUST00895,Needs Attention,115,4,1415.7,353.925,2,3,2,7,1.0,0.0,14
CUST00896,Loyal Customers,49,12,10648.24,887.3533333333334,3,5,5,13,2.0,0.08333333333333333,3
CUST00897,Needs Attention,4,4,2200.73,550.1825,5,3,3,11,0.0,0.25,3
CUST00898,At-Risk High Value,400,6,4353.639999999999,725.6066666666666,1,4,4,9,1.0,0.16666666666666666,2
CUST00899,Discount Sensitive,248,1,574.65,574.65,1,1,1,3,1.0,1.0,4
CUST00900,Needs Attention,119,2,1242.65,621.325,2,2,2,6,1.0,0.0,1
CUST00901,Loyal Customers,25,5,2464.39,492.878,4,4,3,11,3.0,0.0,9
